DateTime,SENTIMENT,change
2022-08-12 11:25:00,2.75,0.293701172
2022-08-12 11:30:00,1.8888888888888888,-0.915008545
2022-08-12 11:35:00,2.7777777777777777,0.620101929
2022-08-12 11:40:00,3.2857142857142856,-0.080001831
2022-08-12 11:45:00,3.7142857142857144,0.569992065
2022-08-12 11:50:00,2.1666666666666665,0.069000244
2022-08-12 11:55:00,1.4,-0.479995728
2022-08-12 12:00:00,2.2222222222222223,-0.434906006
2022-08-12 12:05:00,3.0,0.345001221
2022-08-12 12:10:00,2.6666666666666665,-0.498596191
2022-08-12 12:15:00,3.4,0.014602661
2022-08-12 12:20:00,1.6666666666666667,0.041305542
2022-08-12 12:25:00,1.0,-0.025009155
2022-08-12 12:30:00,3.25,0.105895996
2022-08-12 12:35:00,1.6666666666666667,-0.300109863
2022-08-12 12:40:00,2.8,0.400009155
2022-08-12 12:45:00,3.0,0.769104004
2022-08-12 12:50:00,2.2,0.190002441
2022-08-12 12:55:00,3.0,0.23500061
2022-08-12 13:00:00,2.909090909090909,-0.210906982
2022-08-12 13:05:00,3.6666666666666665,0.80090332
2022-08-12 13:10:00,4.2,0.190093994
2022-08-12 13:15:00,2.5,0.165008545
2022-08-12 13:20:00,3.5,-0.151504517
2022-08-12 13:25:00,2.7142857142857144,0.718002319
2022-08-12 13:30:00,2.25,0.039901733
2022-08-12 13:35:00,2.9545454545454546,0.582504272
2022-08-12 13:40:00,3.0,-0.070098877
2022-08-12 13:45:00,4.1,-0.266296387
2022-08-12 13:50:00,3.0,-0.789993286
2022-08-12 13:55:00,2.3333333333333335,-0.270004272
2022-08-12 14:00:00,2.3333333333333335,-0.475097656
2022-08-12 14:05:00,2.5714285714285716,0.022491455
2022-08-12 14:10:00,2.6666666666666665,0.509994507
2022-08-12 14:15:00,2.6,0.437408447
2022-08-12 14:20:00,2.6666666666666665,0.080001831
2022-08-12 14:25:00,3.5,-0.223007202
2022-08-12 14:30:00,2.727272727272727,-0.369003296
2022-08-12 14:35:00,1.8,0.807998657
2022-08-12 14:40:00,3.0,0.019989014
2022-08-12 14:45:00,1.9,0.323699951
2022-08-12 14:50:00,3.2222222222222223,0.663803101
2022-08-12 14:55:00,4.3,-0.550003052
2022-08-12 15:00:00,2.8,0.055007935
2022-08-12 15:05:00,1.0,0.087097168
2022-08-12 15:10:00,3.4,-0.265594482
2022-08-12 15:15:00,3.75,0.389892578
2022-08-12 15:20:00,3.4,0.219985962
2022-08-12 15:25:00,1.0,0.040008545
2022-08-12 15:30:00,2.8,-0.170013428
2022-08-12 15:35:00,3.3333333333333335,-0.279800415
2022-08-12 15:40:00,2.142857142857143,0.011795044
2022-08-12 15:45:00,1.8,-0.36869812
2022-08-12 15:50:00,1.9393939393939394,0.279998779
2022-08-12 15:55:00,3.4,0.014602661
2022-09-12 09:30:00,1.75,0.949996948
2022-09-12 09:35:00,3.0,2.030014038
2022-09-12 09:40:00,1.0,2.237701416
2022-09-12 09:45:00,3.0,0.0
2022-09-12 09:50:00,2.4444444444444446,-2.074996948
2022-09-12 09:55:00,1.8,1.000991821
2022-09-12 10:00:00,2.4285714285714284,-0.169204712
2022-09-12 10:05:00,1.0,0.029998779
2022-09-12 10:10:00,2.857142857142857,0.565994263
2022-09-12 10:15:00,5.0,-0.431396484
2022-09-12 10:20:00,2.0,0.226287842
2022-09-12 10:25:00,2.0,0.941009521
2022-09-12 10:30:00,1.0,0.580108643
2022-09-12 10:35:00,4.0,0.659988403
2022-09-12 10:40:00,4.0,-0.029998779
2022-09-12 10:45:00,2.8,-0.274993896
2022-09-12 10:50:00,2.0,0.852096558
2022-09-12 10:55:00,2.25,1.039993286
2022-09-12 11:00:00,2.111111111111111,-0.092498779
2022-09-12 11:05:00,4.333333333333333,-1.089904785
2022-09-12 11:10:00,3.6666666666666665,-0.230010986
2022-09-12 11:15:00,1.8571428571428572,-0.210006714
2022-09-12 11:20:00,5.0,0.459899902
2022-09-12 11:25:00,3.0,0.318405151
2022-09-12 11:30:00,3.0,-0.068496704
2022-09-12 11:35:00,1.2,-0.363098145
2022-09-12 11:40:00,2.3333333333333335,0.152603149
2022-09-12 11:45:00,5.0,0.229995728
